created_at,full_text,cleansed,case_folding,tokenized,no_stopwords,stemmed,preprocessed_text
2025-10-28 23:11:45+00:00,@isihati_isn Tahun ini banyak banget artis yang cerai dan kebanyakan akibat dari selingkuh :(,Tahun ini banyak banget artis yang cerai dan kebanyakan akibat dari selingkuh,tahun ini banyak banget artis yang cerai dan kebanyakan akibat dari selingkuh,"['tahun', 'ini', 'banyak', 'banget', 'artis', 'yang', 'cerai', 'dan', 'kebanyakan', 'akibat', 'dari', 'selingkuh']","['artis', 'cerai', 'kebanyakan', 'akibat', 'selingkuh']","['artis', 'cerai', 'banyak', 'akibat', 'selingkuh']",artis cerai banyak akibat selingkuh
2025-10-28 23:11:35+00:00,hadeh ribut mulu cerai mah cerai aja kocak,hadeh ribut mulu cerai mah cerai aja kocak,hadeh ribut mulu cerai mah cerai aja kocak,"['hadeh', 'ribut', 'mulu', 'cerai', 'mah', 'cerai', 'aja', 'kocak']","['hadeh', 'ribut', 'cerai', 'cerai', 'aja', 'kocak']","['hadeh', 'ribut', 'cerai', 'cerai', 'aja', 'kocak']",hadeh ribut cerai cerai aja kocak
2025-10-28 23:07:54+00:00,@kegblgnunfaedh Rame2 podo cerai padahal lagi masuk musim penghujan. Mboten bejo bolo.,Rame podo cerai padahal lagi masuk musim penghujan Mboten bejo bolo,rame podo cerai padahal lagi masuk musim penghujan mboten bejo bolo,"['rame', 'podo', 'cerai', 'padahal', 'lagi', 'masuk', 'musim', 'penghujan', 'mboten', 'bejo', 'bolo']","['rame', 'podo', 'cerai', 'masuk', 'musim', 'penghujan', 'mboten', 'bejo', 'bolo']","['rame', 'podo', 'cerai', 'masuk', 'musim', 'hujan', 'mboten', 'bejo', 'bolo']",rame podo cerai masuk musim hujan mboten bejo bolo
2025-10-28 23:06:42+00:00,otw cerai karena max nonton dracin,otw cerai karena max nonton dracin,otw cerai karena max nonton dracin,"['otw', 'cerai', 'karena', 'max', 'nonton', 'dracin']","['otw', 'cerai', 'max', 'nonton', 'dracin']","['otw', 'cerai', 'max', 'nonton', 'dracin']",otw cerai max nonton dracin
2025-10-28 23:04:36+00:00,@elusifxx Sakaken tuh perselingkungan (yg rada riweh jg dah tuh hubungannya wkwk) sedangkan SJK tuh seingetku kejadian pas post cerai + nikah lagi (dari yg gk belain SHK dr hujatan pernyataan ttg nikah-karier aktor yg kontradiktif sm realita dkk),Sakaken tuh perselingkungan yg rada riweh jg dah tuh hubungannya wkwk sedangkan SJK tuh seingetku kejadian pas post cerai nikah lagi dari yg gk belain SHK dr hujatan pernyataan ttg nikah karier aktor yg kontradiktif sm realita dkk,sakaken tuh perselingkungan yg rada riweh jg dah tuh hubungannya wkwk sedangkan sjk tuh seingetku kejadian pas post cerai nikah lagi dari yg gk belain shk dr hujatan pernyataan ttg nikah karier aktor yg kontradiktif sm realita dkk,"['sakaken', 'tuh', 'perselingkungan', 'yg', 'rada', 'riweh', 'jg', 'dah', 'tuh', 'hubungannya', 'wkwk', 'sedangkan', 'sjk', 'tuh', 'seingetku', 'kejadian', 'pas', 'post', 'cerai', 'nikah', 'lagi', 'dari', 'yg', 'gk', 'belain', 'shk', 'dr', 'hujatan', 'pernyataan', 'ttg', 'nikah', 'karier', 'aktor', 'yg', 'kontradiktif', 'sm', 'realita', 'dkk']","['sakaken', 'perselingkungan', 'yg', 'rada', 'riweh', 'hubungannya', 'sjk', 'seingetku', 'kejadian', 'post', 'cerai', 'nikah', 'yg', 'gk', 'belain', 'shk', 'hujatan', 'pernyataan', 'ttg', 'nikah', 'karier', 'aktor', 'yg', 'kontradiktif', 'realita', 'dkk']","['sakaken', 'lingkung', 'yg', 'rada', 'riweh', 'hubung', 'sjk', 'seingetku', 'jadi', 'post', 'cerai', 'nikah', 'yg', 'gk', 'bain', 'shk', 'hujat', 'nyata', 'ttg', 'nikah', 'karier', 'aktor', 'yg', 'kontradiktif', 'realita', 'dkk']",sakaken lingkung yg rada riweh hubung sjk seingetku jadi post cerai nikah yg gk bain shk hujat nyata ttg nikah karier aktor yg kontradiktif realita dkk
2025-10-28 22:53:44+00:00,@baseconvo iya pls bnyk bgt yg cerai,iya pls bnyk bgt yg cerai,iya pls bnyk bgt yg cerai,"['iya', 'pls', 'bnyk', 'bgt', 'yg', 'cerai']","['pls', 'bnyk', 'bgt', 'yg', 'cerai']","['pls', 'bnyk', 'bgt', 'yg', 'cerai']",pls bnyk bgt yg cerai
2025-10-28 22:43:55+00:00,ntar cerai dlu sama rafayel nya suka ditinggal pas lagi sayang²nya https://t.co/6vULqoHSl7,ntar cerai dlu sama rafayel nya suka ditinggal pas lagi sayang nya,ntar cerai dlu sama rafayel nya suka ditinggal pas lagi sayang nya,"['ntar', 'cerai', 'dlu', 'sama', 'rafayel', 'nya', 'suka', 'ditinggal', 'pas', 'lagi', 'sayang', 'nya']","['ntar', 'cerai', 'dlu', 'rafayel', 'suka', 'ditinggal', 'sayang']","['ntar', 'cerai', 'dlu', 'rafayel', 'suka', 'tinggal', 'sayang']",ntar cerai dlu rafayel suka tinggal sayang
2025-10-28 22:42:19+00:00,Klarifikasi Suami Melda Safitri : Saya Cerai Dia bukan Karena SK PPPK Kami tidak Cocok Lagi https://t.co/pqbEye4nfr #indonesia,Klarifikasi Suami Melda Safitri Saya Cerai Dia bukan Karena SK PPPK Kami tidak Cocok Lagi indonesia,klarifikasi suami melda safitri saya cerai dia bukan karena sk pppk kami tidak cocok lagi indonesia,"['klarifikasi', 'suami', 'melda', 'safitri', 'saya', 'cerai', 'dia', 'bukan', 'karena', 'sk', 'pppk', 'kami', 'tidak', 'cocok', 'lagi', 'indonesia']","['klarifikasi', 'suami', 'melda', 'safitri', 'cerai', 'bukan', 'sk', 'pppk', 'tidak', 'cocok', 'indonesia']","['klarifikasi', 'suami', 'melda', 'safitri', 'cerai', 'bukan', 'sk', 'pppk', 'tidak', 'cocok', 'indonesia']",klarifikasi suami melda safitri cerai bukan sk pppk tidak cocok indonesia
2025-10-28 22:39:35+00:00,taekook gajadi cerai guys,taekook gajadi cerai guys,taekook gajadi cerai guys,"['taekook', 'gajadi', 'cerai', 'guys']","['taekook', 'gajadi', 'cerai', 'guys']","['taekook', 'gajadi', 'cerai', 'guys']",taekook gajadi cerai guys
2025-10-28 22:20:48+00:00,@Auliaryeo engga beb ini malam sebelum mereka cerai hehe,engga beb ini malam sebelum mereka cerai hehe,engga beb ini malam sebelum mereka cerai hehe,"['engga', 'beb', 'ini', 'malam', 'sebelum', 'mereka', 'cerai', 'hehe']","['engga', 'beb', 'malam', 'cerai', 'hehe']","['engga', 'beb', 'malam', 'cerai', 'hehe']",engga beb malam cerai hehe
2025-10-28 22:20:12+00:00,@j_jeongjae rio ada kok ini malam sebelum mereka cerai aja jadi rio ada sama orang tua kyan,rio ada kok ini malam sebelum mereka cerai aja jadi rio ada sama orang tua kyan,rio ada kok ini malam sebelum mereka cerai aja jadi rio ada sama orang tua kyan,"['rio', 'ada', 'kok', 'ini', 'malam', 'sebelum', 'mereka', 'cerai', 'aja', 'jadi', 'rio', 'ada', 'sama', 'orang', 'tua', 'kyan']","['rio', 'malam', 'cerai', 'aja', 'rio', 'tua', 'kyan']","['rio', 'malam', 'cerai', 'aja', 'rio', 'tua', 'kyan']",rio malam cerai aja rio tua kyan
2025-10-28 21:51:59+00:00,last ep got me thinking lots of things.. terutama ttg perlindungan thdp anak yg ortunya menikah lagi baik karena cerai/pasangan meninggal/poligami.. dlm islam ada konsep besar perlindungan thdp 5 hal; agama jiwa akal keturunan harta.,last ep got me thinking lots of things terutama ttg perlindungan thdp anak yg ortunya menikah lagi baik karena cerai pasangan meninggal poligami dlm islam ada konsep besar perlindungan thdp hal agama jiwa akal keturunan harta,last ep got me thinking lots of things terutama ttg perlindungan thdp anak yg ortunya menikah lagi baik karena cerai pasangan meninggal poligami dlm islam ada konsep besar perlindungan thdp hal agama jiwa akal keturunan harta,"['last', 'ep', 'got', 'me', 'thinking', 'lots', 'of', 'things', 'terutama', 'ttg', 'perlindungan', 'thdp', 'anak', 'yg', 'ortunya', 'menikah', 'lagi', 'baik', 'karena', 'cerai', 'pasangan', 'meninggal', 'poligami', 'dlm', 'islam', 'ada', 'konsep', 'besar', 'perlindungan', 'thdp', 'hal', 'agama', 'jiwa', 'akal', 'keturunan', 'harta']","['last', 'ep', 'got', 'me', 'thinking', 'lots', 'of', 'things', 'ttg', 'perlindungan', 'thdp', 'anak', 'yg', 'ortunya', 'menikah', 'cerai', 'pasangan', 'meninggal', 'poligami', 'dlm', 'islam', 'konsep', 'perlindungan', 'thdp', 'agama', 'jiwa', 'akal', 'keturunan', 'harta']","['last', 'ep', 'got', 'me', 'thinking', 'lots', 'of', 'things', 'ttg', 'lindung', 'thdp', 'anak', 'yg', 'ortunya', 'meni', 'cerai', 'pasang', 'tinggal', 'poligami', 'dlm', 'islam', 'konsep', 'lindung', 'thdp', 'agama', 'jiwa', 'akal', 'turun', 'harta']",last ep got me thinking lots of things ttg lindung thdp anak yg ortunya meni cerai pasang tinggal poligami dlm islam konsep lindung thdp agama jiwa akal turun harta
2025-10-28 21:19:44+00:00,Jika pasangan selingkuh dan KDRT tidak boleh cerai kalau kita umat islam kan boleh loh? Hehehe https://t.co/XTrj9SMau1,Jika pasangan selingkuh dan KDRT tidak boleh cerai kalau kita umat islam kan boleh loh Hehehe,jika pasangan selingkuh dan kdrt tidak boleh cerai kalau kita umat islam kan boleh loh hehehe,"['jika', 'pasangan', 'selingkuh', 'dan', 'kdrt', 'tidak', 'boleh', 'cerai', 'kalau', 'kita', 'umat', 'islam', 'kan', 'boleh', 'loh', 'hehehe']","['pasangan', 'selingkuh', 'kdrt', 'tidak', 'cerai', 'umat', 'islam', 'hehehe']","['pasang', 'selingkuh', 'kdrt', 'tidak', 'cerai', 'umat', 'islam', 'hehehe']",pasang selingkuh kdrt tidak cerai umat islam hehehe
2025-10-28 19:47:17+00:00,@sbyfess pls stop ga enakan kewajiban suami itu kasih nafkah. kl pas komunikasi dia ttp ga mau pls habisnya lahiran lgsg gugat cerai!,pls stop ga enakan kewajiban suami itu kasih nafkah kl pas komunikasi dia ttp ga mau pls habisnya lahiran lgsg gugat cerai,pls stop ga enakan kewajiban suami itu kasih nafkah kl pas komunikasi dia ttp ga mau pls habisnya lahiran lgsg gugat cerai,"['pls', 'stop', 'ga', 'enakan', 'kewajiban', 'suami', 'itu', 'kasih', 'nafkah', 'kl', 'pas', 'komunikasi', 'dia', 'ttp', 'ga', 'mau', 'pls', 'habisnya', 'lahiran', 'lgsg', 'gugat', 'cerai']","['pls', 'stop', 'ga', 'enakan', 'kewajiban', 'suami', 'kasih', 'nafkah', 'kl', 'komunikasi', 'ttp', 'ga', 'pls', 'habisnya', 'lahiran', 'lgsg', 'gugat', 'cerai']","['pls', 'stop', 'ga', 'enak', 'wajib', 'suami', 'kasih', 'nafkah', 'kl', 'komunikasi', 'ttp', 'ga', 'pls', 'habis', 'lahir', 'lgsg', 'gugat', 'cerai']",pls stop ga enak wajib suami kasih nafkah kl komunikasi ttp ga pls habis lahir lgsg gugat cerai
2025-10-28 19:30:20+00:00,@overkisssed dhirgam sama asha tu masih ada sisi labil dan bocah banget. i know asha lagi sensitif tapi kalo sampe ngajak cerai tu nyebelin banget dhirgam juga gabisa kontrol emosi dan konyolnya mereka tu suka banget debat serius depan alin ,dhirgam sama asha tu masih ada sisi labil dan bocah banget i know asha lagi sensitif tapi kalo sampe ngajak cerai tu nyebelin banget dhirgam juga gabisa kontrol emosi dan konyolnya mereka tu suka banget debat serius depan alin,dhirgam sama asha tu masih ada sisi labil dan bocah banget i know asha lagi sensitif tapi kalo sampe ngajak cerai tu nyebelin banget dhirgam juga gabisa kontrol emosi dan konyolnya mereka tu suka banget debat serius depan alin,"['dhirgam', 'sama', 'asha', 'tu', 'masih', 'ada', 'sisi', 'labil', 'dan', 'bocah', 'banget', 'i', 'know', 'asha', 'lagi', 'sensitif', 'tapi', 'kalo', 'sampe', 'ngajak', 'cerai', 'tu', 'nyebelin', 'banget', 'dhirgam', 'juga', 'gabisa', 'kontrol', 'emosi', 'dan', 'konyolnya', 'mereka', 'tu', 'suka', 'banget', 'debat', 'serius', 'depan', 'alin']","['dhirgam', 'asha', 'sisi', 'labil', 'bocah', 'know', 'asha', 'sensitif', 'ngajak', 'cerai', 'nyebelin', 'dhirgam', 'gabisa', 'kontrol', 'emosi', 'konyolnya', 'suka', 'debat', 'serius', 'alin']","['dhirgam', 'asha', 'sisi', 'labil', 'bocah', 'know', 'asha', 'sensitif', 'ngajak', 'cerai', 'nyebelin', 'dhirgam', 'gabisa', 'kontrol', 'emosi', 'konyol', 'suka', 'debat', 'serius', 'alin']",dhirgam asha sisi labil bocah know asha sensitif ngajak cerai nyebelin dhirgam gabisa kontrol emosi konyol suka debat serius alin
2025-10-28 19:29:14+00:00,Literally ga punya uang sama sekali dan jobless after divorce haha definisi Perempuan harus tetap bekerja tuh bener aku milih resign karena atas permintaan pasangan dulu ujung2nya dia selingkuh dan cerai. Bener-bener nyesel,Literally ga punya uang sama sekali dan jobless after divorce haha definisi Perempuan harus tetap bekerja tuh bener aku milih resign karena atas permintaan pasangan dulu ujung nya dia selingkuh dan cerai Bener bener nyesel,literally ga punya uang sama sekali dan jobless after divorce haha definisi perempuan harus tetap bekerja tuh bener aku milih resign karena atas permintaan pasangan dulu ujung nya dia selingkuh dan cerai bener bener nyesel,"['literally', 'ga', 'punya', 'uang', 'sama', 'sekali', 'dan', 'jobless', 'after', 'divorce', 'haha', 'definisi', 'perempuan', 'harus', 'tetap', 'bekerja', 'tuh', 'bener', 'aku', 'milih', 'resign', 'karena', 'atas', 'permintaan', 'pasangan', 'dulu', 'ujung', 'nya', 'dia', 'selingkuh', 'dan', 'cerai', 'bener', 'bener', 'nyesel']","['literally', 'ga', 'uang', 'jobless', 'after', 'divorce', 'haha', 'definisi', 'perempuan', 'bener', 'milih', 'resign', 'permintaan', 'pasangan', 'ujung', 'selingkuh', 'cerai', 'bener', 'bener', 'nyesel']","['literally', 'ga', 'uang', 'jobless', 'after', 'divorce', 'haha', 'definisi', 'perempuan', 'bener', 'milih', 'resign', 'minta', 'pasang', 'ujung', 'selingkuh', 'cerai', 'bener', 'bener', 'nyesel']",literally ga uang jobless after divorce haha definisi perempuan bener milih resign minta pasang ujung selingkuh cerai bener bener nyesel
2025-10-28 18:19:12+00:00,kalo u masih kasih hard pity kita cerai xav,kalo u masih kasih hard pity kita cerai xav,kalo u masih kasih hard pity kita cerai xav,"['kalo', 'u', 'masih', 'kasih', 'hard', 'pity', 'kita', 'cerai', 'xav']","['u', 'kasih', 'hard', 'pity', 'cerai', 'xav']","['u', 'kasih', 'hard', 'pity', 'cerai', 'xav']",u kasih hard pity cerai xav
2025-10-28 18:17:44+00:00,ga jd cerai ak dikasih big megalodon hehe hehehe love you chayang ak gweh @TalonMidnight https://t.co/NBvo4ueP24,ga jd cerai ak dikasih big megalodon hehe hehehe love you chayang ak gweh,ga jd cerai ak dikasih big megalodon hehe hehehe love you chayang ak gweh,"['ga', 'jd', 'cerai', 'ak', 'dikasih', 'big', 'megalodon', 'hehe', 'hehehe', 'love', 'you', 'chayang', 'ak', 'gweh']","['ga', 'cerai', 'ak', 'dikasih', 'big', 'megalodon', 'hehe', 'hehehe', 'love', 'you', 'chayang', 'ak', 'gweh']","['ga', 'cerai', 'ak', 'kasih', 'big', 'megalodon', 'hehe', 'hehehe', 'love', 'you', 'chayang', 'ak', 'gweh']",ga cerai ak kasih big megalodon hehe hehehe love you chayang ak gweh
2025-10-28 18:07:49+00:00,@abcdefghizzaaa @Txtmlbb_ Udah jaman aneh bjir anak muda sex bebas tanpa pengaman giliran jeblos hamidun nikah muda mental kena krn gasiap jdi ortu cerai anak yg ga salah kena.. taik emang..,Udah jaman aneh bjir anak muda sex bebas tanpa pengaman giliran jeblos hamidun nikah muda mental kena krn gasiap jdi ortu cerai anak yg ga salah kena taik emang,udah jaman aneh bjir anak muda sex bebas tanpa pengaman giliran jeblos hamidun nikah muda mental kena krn gasiap jdi ortu cerai anak yg ga salah kena taik emang,"['udah', 'jaman', 'aneh', 'bjir', 'anak', 'muda', 'sex', 'bebas', 'tanpa', 'pengaman', 'giliran', 'jeblos', 'hamidun', 'nikah', 'muda', 'mental', 'kena', 'krn', 'gasiap', 'jdi', 'ortu', 'cerai', 'anak', 'yg', 'ga', 'salah', 'kena', 'taik', 'emang']","['jaman', 'aneh', 'bjir', 'anak', 'muda', 'sex', 'bebas', 'pengaman', 'giliran', 'jeblos', 'hamidun', 'nikah', 'muda', 'mental', 'kena', 'gasiap', 'jdi', 'ortu', 'cerai', 'anak', 'yg', 'ga', 'salah', 'kena', 'taik']","['jaman', 'aneh', 'bjir', 'anak', 'muda', 'sex', 'bebas', 'kam', 'gilir', 'jeblos', 'hamidun', 'nikah', 'muda', 'mental', 'kena', 'gasiap', 'jdi', 'ortu', 'cerai', 'anak', 'yg', 'ga', 'salah', 'kena', 'taik']",jaman aneh bjir anak muda sex bebas kam gilir jeblos hamidun nikah muda mental kena gasiap jdi ortu cerai anak yg ga salah kena taik
2025-10-28 18:01:33+00:00,@AfrianaEndah @menanqap @sinemart_ph Berdosa itu klo ngedoain orang cerai.,Berdosa itu klo ngedoain orang cerai,berdosa itu klo ngedoain orang cerai,"['berdosa', 'itu', 'klo', 'ngedoain', 'orang', 'cerai']","['berdosa', 'ngedoain', 'cerai']","['dosa', 'ngedoain', 'cerai']",dosa ngedoain cerai
2025-10-28 17:47:37+00:00,Dunia isinya selingkuh cerai selingkuh cerai.,Dunia isinya selingkuh cerai selingkuh cerai,dunia isinya selingkuh cerai selingkuh cerai,"['dunia', 'isinya', 'selingkuh', 'cerai', 'selingkuh', 'cerai']","['dunia', 'isinya', 'selingkuh', 'cerai', 'selingkuh', 'cerai']","['dunia', 'isi', 'selingkuh', 'cerai', 'selingkuh', 'cerai']",dunia isi selingkuh cerai selingkuh cerai
2025-10-28 17:32:17+00:00,@KucengTerbanggg ihhh pak lurah mah lupa yg lain kan pada cerai juga pak ️,ihhh pak lurah mah lupa yg lain kan pada cerai juga pak,ihhh pak lurah mah lupa yg lain kan pada cerai juga pak,"['ihhh', 'pak', 'lurah', 'mah', 'lupa', 'yg', 'lain', 'kan', 'pada', 'cerai', 'juga', 'pak']","['ihhh', 'lurah', 'lupa', 'yg', 'cerai']","['ihhh', 'lurah', 'lupa', 'yg', 'cerai']",ihhh lurah lupa yg cerai
2025-10-28 17:03:18+00:00,@naradanta JD putus trus ps apa berati cerai? Talak 3? Jauh amat kan,JD putus trus ps apa berati cerai Talak Jauh amat kan,jd putus trus ps apa berati cerai talak jauh amat kan,"['jd', 'putus', 'trus', 'ps', 'apa', 'berati', 'cerai', 'talak', 'jauh', 'amat', 'kan']","['putus', 'trus', 'ps', 'berati', 'cerai', 'talak']","['putus', 'trus', 'ps', 'berat', 'cerai', 'talak']",putus trus ps berat cerai talak
2025-10-28 17:03:14+00:00,@bakuldimsum_ Dia apdet lagi di tolong ama sahabat mbaknya. Di anter sampe depok karna setuju mau cerai ini ke depok ke tempat dia buat ambil berkas. Eh di perjalanan minta berenti di alfa kirain mau ada yg dj beli taunya udh janjian sama suaminya yg nge kdrt in. Haduh halah,Dia apdet lagi di tolong ama sahabat mbaknya Di anter sampe depok karna setuju mau cerai ini ke depok ke tempat dia buat ambil berkas Eh di perjalanan minta berenti di alfa kirain mau ada yg dj beli taunya udh janjian sama suaminya yg nge kdrt in Haduh halah,dia apdet lagi di tolong ama sahabat mbaknya di anter sampe depok karna setuju mau cerai ini ke depok ke tempat dia buat ambil berkas eh di perjalanan minta berenti di alfa kirain mau ada yg dj beli taunya udh janjian sama suaminya yg nge kdrt in haduh halah,"['dia', 'apdet', 'lagi', 'di', 'tolong', 'ama', 'sahabat', 'mbaknya', 'di', 'anter', 'sampe', 'depok', 'karna', 'setuju', 'mau', 'cerai', 'ini', 'ke', 'depok', 'ke', 'tempat', 'dia', 'buat', 'ambil', 'berkas', 'eh', 'di', 'perjalanan', 'minta', 'berenti', 'di', 'alfa', 'kirain', 'mau', 'ada', 'yg', 'dj', 'beli', 'taunya', 'udh', 'janjian', 'sama', 'suaminya', 'yg', 'nge', 'kdrt', 'in', 'haduh', 'halah']","['apdet', 'tolong', 'ama', 'sahabat', 'mbaknya', 'anter', 'depok', 'setuju', 'cerai', 'depok', 'ambil', 'berkas', 'perjalanan', 'berenti', 'alfa', 'kirain', 'yg', 'dj', 'beli', 'taunya', 'udh', 'janjian', 'suaminya', 'yg', 'nge', 'kdrt', 'in', 'haduh', 'halah']","['apdet', 'tolong', 'ama', 'sahabat', 'mbak', 'anter', 'depok', 'tuju', 'cerai', 'depok', 'ambil', 'berkas', 'jalan', 'renti', 'alfa', 'kirain', 'yg', 'dj', 'beli', 'tau', 'udh', 'janji', 'suami', 'yg', 'nge', 'kdrt', 'in', 'haduh', 'halah']",apdet tolong ama sahabat mbak anter depok tuju cerai depok ambil berkas jalan renti alfa kirain yg dj beli tau udh janji suami yg nge kdrt in haduh halah
2025-10-28 17:02:38+00:00,@miawovei Dia cerai gara gara suaminya kalau malem liat drama china,Dia cerai gara gara suaminya kalau malem liat drama china,dia cerai gara gara suaminya kalau malem liat drama china,"['dia', 'cerai', 'gara', 'gara', 'suaminya', 'kalau', 'malem', 'liat', 'drama', 'china']","['cerai', 'gara', 'gara', 'suaminya', 'malem', 'liat', 'drama', 'china']","['cerai', 'gara', 'gara', 'suami', 'malem', 'liat', 'drama', 'china']",cerai gara gara suami malem liat drama china
2025-10-28 17:02:10+00:00,@miawovei Cerai gara gara dracin ,Cerai gara gara dracin,cerai gara gara dracin,"['cerai', 'gara', 'gara', 'dracin']","['cerai', 'gara', 'gara', 'dracin']","['cerai', 'gara', 'gara', 'dracin']",cerai gara gara dracin
2025-10-28 16:51:56+00:00,@WongAlasRoban @Endufor Itulah yg terjadi pada mantan istri sy. Dia merebut sy dari istri pertama Setelah sy cerai dg istri pertama lalu istri ke dua kena KARMA sy tergoda oleh wanita yg kini jd istri ketiga sy . Karma perebut suami orang Hahaha,Itulah yg terjadi pada mantan istri sy Dia merebut sy dari istri pertama Setelah sy cerai dg istri pertama lalu istri ke dua kena KARMA sy tergoda oleh wanita yg kini jd istri ketiga sy Karma perebut suami orang Hahaha,itulah yg terjadi pada mantan istri sy dia merebut sy dari istri pertama setelah sy cerai dg istri pertama lalu istri ke dua kena karma sy tergoda oleh wanita yg kini jd istri ketiga sy karma perebut suami orang hahaha,"['itulah', 'yg', 'terjadi', 'pada', 'mantan', 'istri', 'sy', 'dia', 'merebut', 'sy', 'dari', 'istri', 'pertama', 'setelah', 'sy', 'cerai', 'dg', 'istri', 'pertama', 'lalu', 'istri', 'ke', 'dua', 'kena', 'karma', 'sy', 'tergoda', 'oleh', 'wanita', 'yg', 'kini', 'jd', 'istri', 'ketiga', 'sy', 'karma', 'perebut', 'suami', 'orang', 'hahaha']","['yg', 'mantan', 'istri', 'sy', 'merebut', 'sy', 'istri', 'sy', 'cerai', 'dg', 'istri', 'istri', 'kena', 'karma', 'sy', 'tergoda', 'wanita', 'yg', 'istri', 'ketiga', 'sy', 'karma', 'perebut', 'suami', 'hahaha']","['yg', 'mantan', 'istri', 'sy', 'rebut', 'sy', 'istri', 'sy', 'cerai', 'dg', 'istri', 'istri', 'kena', 'karma', 'sy', 'goda', 'wanita', 'yg', 'istri', 'tiga', 'sy', 'karma', 'rebut', 'suami', 'hahaha']",yg mantan istri sy rebut sy istri sy cerai dg istri istri kena karma sy goda wanita yg istri tiga sy karma rebut suami hahaha
